User-ID,ISBN,Book-Rating
231,684822652,0
232,684822652,0
233,684822652,10
234,684822652,0
235,684822652,0
236,684822652,0
237,684822652,0
228,684822733,0
228,684822768,5
229,684822768,8
230,684822768,0
231,684822768,8
232,684822768,6
228,684822776,8
229,684822776,0
230,684822776,5
228,684822822,9
229,684822822,0
228,684822881,9
228,684822911,10
228,684823454,0
228,684823624,10
228,684823691,0
228,684823713,0
228,684823748,7
228,684823772,0
229,684823772,0
228,684823780,8
229,684823780,0
230,684823780,10
231,684823780,7
232,684823780,0
233,684823780,10
228,684823799,4
229,684823799,9
228,684823802,0
229,684823802,0
230,684823802,0
228,684823853,0
228,684824078,0
228,684824094,8
228,684824175,0
228,684824183,0
228,684824280,5
229,684824280,0
230,684824280,7
228,684824299,7
228,684824353,8
228,684824396,10
229,684824396,0
228,684824442,9
229,684824442,0
228,684824485,8
229,684824485,0
228,684824566,0
228,684824612,0
228,684824620,7
228,684824647,9
228,684824728,0
228,684824795,0
228,684824892,0
229,684824892,7
230,684824892,0
231,684824892,0
228,684825007,0
228,684825090,8
229,684825090,0
230,684825090,8
231,684825090,7
228,684825139,0
228,684825236,0
228,684825384,8
228,684825392,0
228,684825406,0
229,684825406,8
228,684825414,6
229,684825414,0
228,684825457,0
229,684825457,0
230,684825457,0
231,684825457,0
228,684825546,10
229,684825546,0
230,684825546,0
228,684825554,8
229,684825554,0
228,684825562,5
228,684825821,0
228,684825848,0
228,684825864,6
228,684825910,0
229,684825910,9
230,684825910,0
231,684825910,0
232,684825910,5
233,684825910,0
228,684826127,8
229,684826127,5
230,684826127,4
231,684826127,0
232,684826127,0
228,684826143,0
228,684826178,8
228,684826194,9
228,684826305,9
228,684826631,0
229,684826631,7
228,684826755,5
228,684826801,0
229,684826801,9
230,684826801,0
228,684826879,0
229,684826879,0
228,684826909,8
228,684826976,9
229,684826976,0
230,684826976,0
231,684826976,0
232,684826976,0
228,684826984,0
228,684827034,0
229,684827034,0
230,684827034,0
231,684827034,7
232,684827034,0
228,684827107,0
229,684827107,0
230,684827107,8
228,684827123,10
229,684827123,0
228,684827573,8
228,684829223,0
228,684829304,0
228,684829479,7
228,684829525,0
228,684829576,0
228,684829746,10
229,684829746,0
230,684829746,0
231,684829746,8
232,684829746,9
228,684829762,0
228,684829916,8
228,684829924,8
229,684829924,8
230,684829924,0
231,684829924,10
228,684829975,7
229,684829975,0
230,684829975,0
231,684829975,0
232,684829975,9
233,684829975,0
234,684829975,0
235,684829975,5
236,684829975,0
237,684829975,0
228,684830019,8
228,684830213,0
228,684830272,7
229,684830272,9
228,684830302,7
228,684830426,9
228,684830485,0
228,684830493,0
229,684830493,7
230,684830493,10
228,684830507,5
228,684830515,8
228,684830779,7
228,684830922,0
229,684830922,0
230,684830922,10
228,684831015,0
229,684831015,0
228,684831058,0
229,684831058,0
228,684831066,3
229,684831066,7
230,684831066,8
231,684831066,6
228,684831074,0
228,684831139,9
229,684831139,0
228,684831171,9
229,684831171,7
230,684831171,0
231,684831171,0
232,684831171,5
228,684831279,10
228,684831376,0
229,684831376,7
228,684831538,0
228,684831546,0
229,684831546,0
230,684831546,0
231,684831546,0
232,684831546,8
233,684831546,5
234,684831546,0
235,684831546,0
236,684831546,0
228,684831570,9
228,684831651,10
229,684831651,0
228,684831708,6
229,684831708,0
230,684831708,0
231,684831708,0
232,684831708,0
233,684831708,8
228,684831740,9
228,684831805,0
228,684831872,6
228,684831961,0
228,684832119,0
228,684832127,0
229,684832127,0
228,684832178,9
229,684832178,0
230,684832178,5
231,684832178,0
232,684832178,9
233,684832178,0
234,684832178,8
235,684832178,0
236,684832178,0
237,684832178,0
238,684832178,8
228,684832186,0
228,684832291,9
229,684832291,6
230,684832291,0
231,684832291,8
232,684832291,0
233,684832291,0
234,684832291,0
235,684832291,8
236,684832291,0
237,684832291,0
228,684832372,8
228,684832380,0
228,684832666,0
228,684832674,0
229,684832674,0
230,684832674,0
228,684832690,7
228,684832720,0
228,684832801,0
228,684832828,8
229,684832828,6
230,684832828,0
231,684832828,8
228,684832836,0
228,684832860,6
229,684832860,0
230,684832860,0
231,684832860,9
228,684832925,7
229,684832925,6
230,684832925,0
228,684832933,0
228,684832941,0
229,684832941,0
228,684833042,0
229,684833042,0
230,684833042,0
231,684833042,8
232,684833042,0
228,684833131,6
229,684833131,0
228,684833204,3
229,684833204,0
228,684833220,0
228,684833239,0
228,684833336,0
228,684833379,10
228,684833395,0
229,684833395,0
230,684833395,0
231,684833395,0
232,684833395,0
233,684833395,9
234,684833395,8
235,684833395,10
236,684833395,8
237,684833395,9
238,684833395,9
239,684833395,9
240,684833395,0
241,684833395,7
242,684833395,9
243,684833395,0
244,684833395,0
245,684833395,0
246,684833395,0
247,684833395,3
248,684833395,0
249,684833395,9
250,684833395,0
251,684833395,0
252,684833395,0
253,684833395,10
254,684833395,8
255,684833395,0
256,684833395,9
257,684833395,5
258,684833395,7
259,684833395,8
228,684833492,0
228,684833549,8
228,684833573,5
228,684833638,0
229,684833638,9
228,684833662,8
228,684833727,9
228,684833735,0
228,684833743,0
228,684833778,0
229,684833778,0
230,684833778,8
231,684833778,0
232,684833778,0
228,684833840,0
228,684833980,0
229,684833980,0
228,684834014,0
228,684834154,0
228,684834227,0
228,684834286,0
228,684834308,8
228,684834316,0
228,684834456,10
228,684834545,0
229,684834545,0
228,684834553,0
229,684834553,0
228,684834618,0
228,684834669,5
228,684834723,0
229,684834723,10
230,684834723,9
231,684834723,8
232,684834723,5
228,684834731,0
229,684834731,0
230,684834731,7
231,684834731,8
232,684834731,0
233,684834731,0
234,684834731,0
235,684834731,6
236,684834731,9
237,684834731,0
238,684834731,0
239,684834731,5
240,684834731,0
228,684834820,0
228,684834901,0
228,684834936,6
229,684834936,0
228,684834995,5
228,684835037,0
228,684835126,0
228,684835142,0
228,684835150,0
228,684835193,0
228,684835290,0
228,684835355,0
229,684835355,0
230,684835355,0
228,684835398,0
228,684835509,0
228,684835525,8
229,684835525,10
228,684835614,8
229,684835614,5
230,684835614,0
228,684835665,0
228,684835770,9
229,684835770,10
228,684835789,0
229,684835789,0
228,684835819,0
229,684835819,0
230,684835819,3
231,684835819,8
232,684835819,6
233,684835819,0
234,684835819,0
235,684835819,0
228,684835894,5
228,684835959,0
229,684835959,0
230,684835959,0
231,684835959,10
232,684835959,0
233,684835959,8
234,684835959,9
235,684835959,9
236,684835959,0
237,684835959,0
238,684835959,7
239,684835959,8
240,684835959,0
241,684835959,0
242,684835959,0
243,684835959,8
228,684835975,0
229,684835975,0
230,684835975,0
231,684835975,0
232,684835975,7
233,684835975,0
234,684835975,0
235,684835975,7
236,684835975,8
237,684835975,10
238,684835975,0
239,684835975,0
240,684835975,0
241,684835975,0
242,684835975,0
243,684835975,8
244,684835975,9
228,684835983,10
229,684835983,0
230,684835983,0
231,684835983,8
232,684835983,0
233,684835983,10
234,684835983,0
235,684835983,0
236,684835983,0
237,684835983,8
238,684835983,10
239,684835983,0
240,684835983,0
241,684835983,0
242,684835983,8
243,684835983,10
244,684835983,0
245,684835983,0
246,684835983,6
247,684835983,8
248,684835983,0
249,684835983,6
250,684835983,0
251,684835983,0
252,684835983,0
253,684835983,0
254,684835983,9
228,684836009,8
228,684836149,0
228,684836173,0
229,684836173,0
230,684836173,0
228,684836262,0
229,684836262,0
228,684836270,0
229,684836270,0
230,684836270,0
231,684836270,0
232,684836270,0
228,684836300,0
228,684836378,0
228,684836424,9
228,684836483,7
229,684836483,10
228,684836491,5
229,684836491,0
230,684836491,6
231,684836491,5
232,684836491,0
228,684836556,4
228,684837005,0
228,684837013,0
228,684837048,0
228,684837137,0
228,684837188,0
228,684837226,0
229,684837226,10
230,684837226,10
228,684837242,0
229,684837242,0
230,684837242,8
228,684837587,6
228,684837617,0
228,684837668,5
228,684837765,0
228,684837870,8
229,684837870,4
228,684837889,0
228,684837927,0
229,684837927,3
228,684837986,9
229,684837986,0
230,684837986,0
231,684837986,10
232,684837986,0
228,684838052,0
228,684838087,8
228,684838184,8
229,684838184,10
228,684838273,0
228,684838362,0
228,684838419,0
228,684838435,0
229,684838435,0
228,684838508,0
228,684838532,0
228,684838613,0
229,684838613,0
228,684838826,0
228,684838907,0
229,684838907,0
230,684838907,0
228,684838923,0
229,684838923,0
230,684838923,5
228,684839016,7
228,684839032,6
228,684839075,10
228,684839121,8
228,684839296,0
229,684839296,10
228,684839385,0
229,684839385,9
230,684839385,0
231,684839385,10
228,684839458,0
229,684839458,0
228,684839547,0
229,684839547,0
228,684839741,6
229,684839741,0
228,684839776,0
228,684839849,0
228,684839873,5
228,684840006,0
229,684840006,0
228,684840022,0
228,684840650,0
229,684840650,0
230,684840650,0
228,684841142,0
228,684841177,8
229,684841177,0
230,684841177,0
231,684841177,8
232,684841177,0
233,684841177,7
234,684841177,0
235,684841177,10
236,684841177,0
237,684841177,6
238,684841177,0
228,684841185,9
229,684841185,0
230,684841185,6
231,684841185,7
232,684841185,0
233,684841185,0
234,684841185,9
235,684841185,0
236,684841185,0
237,684841185,0
238,684841185,9
239,684841185,0
240,684841185,0
241,684841185,5
242,684841185,10
243,684841185,0
244,684841185,9
245,684841185,0
246,684841185,8
247,684841185,7
248,684841185,0
249,684841185,0
228,684841207,0
228,684841215,0
229,684841215,0
230,684841215,7
231,684841215,10
232,684841215,0
228,684841258,0
229,684841258,0
228,684841347,0
229,684841347,0
230,684841347,0
231,684841347,0
232,684841347,10
233,684841347,0
234,684841347,5
235,684841347,0
236,684841347,6
237,684841347,0
238,684841347,9
239,684841347,0
240,684841347,10
228,684841363,0
229,684841363,0
230,684841363,0
231,684841363,10
232,684841363,0
233,684841363,3
234,684841363,0
235,684841363,0
228,684841371,0
229,684841371,8
230,684841371,0
231,684841371,10
228,684841568,10
228,684841827,8
228,684842025,5
228,684842106,8
229,684842106,7
230,684842106,8
231,684842106,8
228,684842114,6
228,684842238,0
228,684842289,8
228,684842319,10
228,684842327,10
229,684842327,0
228,684842386,10
228,684842483,9
228,684842564,0
228,684842572,0
229,684842572,0
230,684842572,0
231,684842572,0
232,684842572,0
233,684842572,10
228,684842696,0
229,684842696,0
230,684842696,0
231,684842696,8
232,684842696,0
233,684842696,0
234,684842696,8
235,684842696,5
236,684842696,0
237,684842696,9
228,684842831,0
228,684842874,0
229,684842874,0
228,684843102,9
229,684843102,7
228,684843110,8
228,684843137,0
229,684843137,8
230,684843137,0
228,684843153,8
228,684843269,7
229,684843269,9
230,684843269,0
228,684843307,9
228,684843323,0
228,684843420,6
228,684843498,0
228,684843560,8
229,684843560,6
228,684843781,8
229,684843781,0
230,684843781,0
231,684843781,0
228,684843986,10
228,684843994,6
228,684844001,0
228,684844044,5
228,684844095,0
228,684844141,8
228,684844176,3
228,684844257,8
229,684844257,8
228,684844400,0
228,684844419,7
228,684844729,8
229,684844729,0
230,684844729,8
231,684844729,0
228,684844753,0
229,684844753,0
228,684844818,5
229,684844818,0
230,684844818,0
231,684844818,0
232,684844818,8
233,684844818,0
234,684844818,6
235,684844818,0
236,684844818,0
237,684844818,8
238,684844818,8
239,684844818,0
240,684844818,0
241,684844818,8
228,684844826,0
229,684844826,7
230,684844826,6
231,684844826,8
232,684844826,0
233,684844826,7
228,684844834,8
228,684844893,8
229,684844893,0
228,684844958,0
229,684844958,0
230,684844958,0
228,684845067,9
229,684845067,10
230,684845067,0
228,684845075,7
229,684845075,10
228,684845164,7
229,684845164,0
228,684845598,0
228,684845601,5
228,684845628,0
228,684845679,0
228,684845768,0
229,684845768,7
230,684845768,0
231,684845768,7
232,684845768,0
233,684845768,0
228,684845784,8
229,684845784,0
228,684845989,0
228,684846004,6
229,684846004,7
230,684846004,0
231,684846004,10
232,684846004,0
233,684846004,9
228,684846098,5
229,684846098,0
230,684846098,0
231,684846098,0
228,684846225,0
229,684846225,0
228,684846233,0
228,684846314,0
228,684846349,6
228,684846462,0
228,684846608,5
229,684846608,6
230,684846608,5
231,684846608,0
228,684846640,0
229,684846640,0
230,684846640,0
231,684846640,8
228,684846675,0
229,684846675,8
230,684846675,0
228,684846713,0
229,684846713,6
230,684846713,7
231,684846713,0
228,684846861,6
228,684846942,7
229,684846942,0
228,684847248,0
228,684847353,0
228,684847450,0
229,684847450,0
230,684847450,0
228,684847515,6
229,684847515,0
230,684847515,8
228,684847558,0
228,684847566,0
228,684847647,0
228,684847795,0
228,684847817,9
228,684847930,0
229,684847930,9
228,684847957,5
229,684847957,7
230,684847957,7
231,684847957,0
232,684847957,0
233,684847957,0
234,684847957,0
228,684848015,0
229,684848015,0
230,684848015,0
228,684848066,4
229,684848066,0
230,684848066,0
231,684848066,0
232,684848066,0
233,684848066,7
234,684848066,0
235,684848066,8
228,684848120,0
229,684848120,5
228,684848147,5
228,684848155,0
229,684848155,0
230,684848155,0
231,684848155,9
232,684848155,0
233,684848155,0
234,684848155,0
235,684848155,0
228,684848198,4
228,684848287,0
228,684848295,0
228,684848376,0
228,684848406,6
229,684848406,0
230,684848406,8
231,684848406,8
232,684848406,7
233,684848406,7
228,684848449,8
229,684848449,0
230,684848449,0
228,684848465,8
229,684848465,8
228,684848589,8
228,684848597,0
229,684848597,5
228,684848643,5
228,684848783,0
229,684848783,5
230,684848783,0
231,684848783,0
232,684848783,5
233,684848783,6
234,684848783,0
235,684848783,5
236,684848783,7
237,684848783,10
238,684848783,9
239,684848783,0
240,684848783,0
241,684848783,8
242,684848783,0
243,684848783,8
244,684848783,0
245,684848783,10
246,684848783,0
247,684848783,0
248,684848783,8
249,684848783,0
250,684848783,8
251,684848783,0
252,684848783,6
253,684848783,7
254,684848783,6
255,684848783,0
256,684848783,0
257,684848783,0
258,684848783,0
259,684848783,4
260,684848783,0
261,684848783,0
262,684848783,0
263,684848783,10
264,684848783,5
265,684848783,6
266,684848783,5
267,684848783,0
268,684848783,0
269,684848783,6
270,684848783,8
228,684848813,0
228,684848910,0
228,684848961,0
229,684848961,10
230,684848961,8
231,684848961,0
232,684848961,10
228,684849046,0
229,684849046,9
230,684849046,0
228,684849135,8
228,684849143,0
228,684849216,0
229,684849216,0
228,684849224,8
228,684849321,0
229,684849321,0
228,684849364,0
228,684849534,0
228,684849607,6
228,684849682,8
228,684849690,0
229,684849690,0
230,684849690,0
231,684849690,0
232,684849690,0
233,684849690,0
234,684849690,0
235,684849690,0
236,684849690,0
237,684849690,0
238,684849690,7
239,684849690,0
240,684849690,0
241,684849690,8
242,684849690,0
243,684849690,7
244,684849690,0
245,684849690,4
228,684849720,5
228,684849739,0
229,684849739,9
230,684849739,6
231,684849739,5
232,684849739,7
233,684849739,10
234,684849739,5
228,684849887,5
228,684850028,10
228,684850079,0
228,684850109,0
228,684850117,0
228,684850265,10
229,684850265,0
228,684850273,5
229,684850273,8
230,684850273,10
231,684850273,0
232,684850273,7
233,684850273,8
228,684850303,0
229,684850303,0
230,684850303,9
231,684850303,0
232,684850303,8
233,684850303,8
228,684850311,4
229,684850311,0
230,684850311,0
228,684850397,8
229,684850397,6
230,684850397,8
228,684850400,0
229,684850400,0
228,684850508,0
228,684850591,0
228,684850613,8
228,684850737,10
229,684850737,8
228,684850788,5
228,684850818,0
228,684851350,0
228,684851369,5
228,684851458,9
228,684851695,7
229,684851695,0
228,684852047,8
229,684852047,5
230,684852047,8
231,684852047,0
228,684852144,6
228,684852195,7
229,684852195,6
230,684852195,0
228,684852217,0
229,684852217,10
230,684852217,0
231,684852217,0
232,684852217,8
228,684852225,6
229,684852225,7
230,684852225,5
231,684852225,0
232,684852225,10
233,684852225,5
228,684852233,0
229,684852233,0
228,684852314,7
228,684852586,0
228,684852624,2
229,684852624,7
230,684852624,9
231,684852624,9
228,684852632,0
228,684852683,0
229,684852683,8
230,684852683,0
231,684852683,0
228,684852691,0
228,684852705,0
228,684852713,8
229,684852713,10
228,684852721,10
228,684852756,0
229,684852756,8
228,684852772,9
228,684852802,9
229,684852802,0
228,684852810,0
228,684852853,0
229,684852853,0
230,684852853,10
231,684852853,0
232,684852853,0
233,684852853,7
228,684852926,0
229,684852926,0
228,684853000,0
228,684853027,0
229,684853027,6
230,684853027,7
228,684853035,8
228,684853043,0
229,684853043,0
230,684853043,0
228,684853124,10
228,684853159,0
229,684853159,0
230,684853159,0
231,684853159,9
232,684853159,0
233,684853159,10
234,684853159,6
228,684853167,0
228,684853205,8
229,684853205,10
230,684853205,7
228,684853248,0
228,684853280,8
228,684853299,8
229,684853299,0
230,684853299,8
231,684853299,0
232,684853299,6
228,684853302,0
229,684853302,0
230,684853302,5
228,684853418,0
228,684853442,7
228,684853469,9
228,684853477,6
228,684853507,7
229,684853507,0
230,684853507,9
231,684853507,0
232,684853507,0
233,684853507,10
234,684853507,0
235,684853507,8
236,684853507,0
237,684853507,0
238,684853507,7
239,684853507,0
240,684853507,0
241,684853507,9
242,684853507,0
243,684853507,0
244,684853507,0
245,684853507,9
246,684853507,0
247,684853507,6
248,684853507,8
249,684853507,8
250,684853507,5
251,684853507,6
252,684853507,7
228,684853515,5
229,684853515,0
230,684853515,0
231,684853515,9
232,684853515,10
233,684853515,8
234,684853515,0
235,684853515,0
236,684853515,9
237,684853515,9
238,684853515,8
239,684853515,8
240,684853515,0
241,684853515,7
242,684853515,0
243,684853515,2
244,684853515,8
245,684853515,9
246,684853515,0
228,684853523,0
229,684853523,8
230,684853523,0
231,684853523,10
232,684853523,5
233,684853523,0
234,684853523,0
235,684853523,10
236,684853523,0
237,684853523,8
238,684853523,0
239,684853523,0
240,684853523,0
228,684853531,0
228,684853612,8
229,684853612,0
230,684853612,0
228,684853620,0
228,684853701,6
229,684853701,0
230,684853701,0
231,684853701,8
232,684853701,0
233,684853701,8
234,684853701,9
235,684853701,0
236,684853701,10
228,684853736,9
229,684853736,0
230,684853736,0
228,684853779,0
229,684853779,8
230,684853779,0
228,684853787,0
229,684853787,0
230,684853787,0
231,684853787,6
228,684853868,5
228,684853906,10
229,684853906,0
230,684853906,0
231,684853906,0
228,684853914,0
228,684853949,0
229,684853949,2
230,684853949,0
231,684853949,0
232,684853949,0
233,684853949,10
234,684853949,0
228,684853965,6
228,684854074,0
228,684854090,0
228,684854104,10
228,684854112,0
228,684854139,5
228,684854147,0
228,684854155,0
228,684854163,5
228,684854295,0
228,684854333,0
228,684854341,7
228,684854368,0
228,684854376,7
229,684854376,0
228,684854384,0
228,684854414,0
229,684854414,0
230,684854414,6
228,684854422,0
229,684854422,0
230,684854422,7
231,684854422,0
232,684854422,0
228,684854449,5
228,684854465,0
228,684854503,7
229,684854503,5
230,684854503,0
231,684854503,0
232,684854503,0
233,684854503,0
228,684854597,0
229,684854597,0
228,684854643,0
229,684854643,10
228,684854678,0
228,684854759,0
229,684854759,0
230,684854759,9
231,684854759,0
228,684854848,7
229,684854848,0
230,684854848,0
231,684854848,8
228,684854953,5
229,684854953,0
230,684854953,0
228,684854961,0
228,684855127,0
229,684855127,5
230,684855127,6
231,684855127,5
228,684855135,5
229,684855135,5
230,684855135,0
231,684855135,2
232,684855135,0
233,684855135,0
228,684855178,0
228,684855216,0
228,684855321,0
229,684855321,0
228,684855364,0
229,684855364,7
228,684855380,0
229,684855380,1
230,684855380,0
231,684855380,9
232,684855380,0
233,684855380,0
228,684855518,9
229,684855518,9
228,684855526,0
229,684855526,0
228,684855631,0
229,684855631,9
230,684855631,0
231,684855631,9
232,684855631,0
233,684855631,0
234,684855631,0
235,684855631,10
236,684855631,7
228,684855747,7
228,684855755,9
228,684855984,6
228,684856018,0
228,684856050,0
228,684856069,10
229,684856069,0
230,684856069,7
231,684856069,8
228,684856077,7
229,684856077,9
230,684856077,0
228,684856085,8
229,684856085,0
230,684856085,0
228,684856093,10
229,684856093,6
230,684856093,0
231,684856093,5
232,684856093,0
233,684856093,0
234,684856093,0
235,684856093,0
236,684856093,10
228,684856115,0
229,684856115,0
228,684856174,8
228,684856182,8
228,684856212,0
229,684856212,0
230,684856212,0
228,684856220,0
229,684856220,0
230,684856220,0
231,684856220,6
232,684856220,0
228,684856301,0
228,684856328,0
228,684856360,5
228,684856476,8
229,684856476,0
230,684856476,0
231,684856476,0
228,684856603,0
229,684856603,0
230,684856603,6
231,684856603,10
232,684856603,9
233,684856603,10
234,684856603,0
235,684856603,0
236,684856603,7
228,684856743,0
229,684856743,9
228,684856832,9
228,684856875,0
228,684856956,9
228,684857014,0
229,684857014,0
230,684857014,7
228,684857022,0
229,684857022,0
228,684857081,7
229,684857081,0
230,684857081,0
228,684857146,0
228,684857154,8
228,684857162,0
228,684857170,0
229,684857170,0
228,684857219,0
228,684857278,0
229,684857278,0
230,684857278,0
231,684857278,4
228,684857316,9
228,684857332,0
228,684857340,0
229,684857340,2
230,684857340,9
231,684857340,0
232,684857340,0
233,684857340,9
234,684857340,0
228,684857359,8
229,684857359,0
228,684857367,7
229,684857367,0
228,684857510,0
228,684857642,0
228,684857707,10
228,684857731,8
228,684857782,0
228,684857820,9
229,684857820,6
230,684857820,8
231,684857820,7
232,684857820,0
233,684857820,9
234,684857820,9
235,684857820,8
236,684857820,0
237,684857820,8
238,684857820,9
239,684857820,0
240,684857820,0
241,684857820,0
242,684857820,8
243,684857820,8
244,684857820,0
228,684857855,0
229,684857855,9
230,684857855,0
228,684857944,0
228,684858096,0
228,684858312,8
228,684858622,0
228,684858673,0
228,684859017,0
229,684859017,0
228,684859033,0
229,684859033,5
230,684859033,0
228,684859041,6
228,684859068,0
228,684859084,7
228,684859114,0
229,684859114,0
230,684859114,0
231,684859114,0
232,684859114,0
233,684859114,0
234,684859114,0
228,684859262,8
229,684859262,0
230,684859262,0
231,684859262,5
232,684859262,0
228,684859300,0
229,684859300,9
230,684859300,9
231,684859300,0
232,684859300,0
228,684859335,0
229,684859335,0
230,684859335,7
231,684859335,0
232,684859335,7
228,684859440,10
228,684859475,0
229,684859475,0
230,684859475,0
228,684859483,0
228,684859718,9
229,684859718,0
230,684859718,0
231,684859718,9
232,684859718,0
233,684859718,0
234,684859718,0
235,684859718,0
236,684859718,0
237,684859718,10
238,684859718,0
239,684859718,0
228,684859726,8
229,684859726,0
230,684859726,0
231,684859726,6
232,684859726,0
233,684859726,0
234,684859726,0
235,684859726,0
236,684859726,0
237,684859726,0
238,684859726,0
228,684859734,10
229,684859734,10
230,684859734,0
231,684859734,0
232,684859734,0
233,684859734,0
234,684859734,7
235,684859734,0
236,684859734,9
237,684859734,6
238,684859734,0
239,684859734,0
240,684859734,0
241,684859734,0
242,684859734,0
243,684859734,0
244,684859734,0
228,684859769,0
229,684859769,9
230,684859769,0
231,684859769,0
232,684859769,9
233,684859769,0
228,684859777,8
229,684859777,0
230,684859777,8
231,684859777,8
232,684859777,0
233,684859777,9
228,684859785,0
229,684859785,0
228,684859920,0
229,684859920,0
228,684859939,8
229,684859939,0
228,684859998,5
228,684860015,8
228,684860201,8
228,684860244,0
229,684860244,0
230,684860244,0
228,684860732,0
228,684861518,0
228,684861550,9
228,684861593,8
229,684861593,7
230,684861593,0
228,684861658,0
228,684861666,0
228,684862093,6
228,684862247,6
228,684862328,0
228,684862336,0
229,684862336,0
228,684862360,5
228,684862670,0
228,684862689,0
229,684862689,0
230,684862689,0
231,684862689,0
232,684862689,0
228,684862719,9
229,684862719,0
230,684862719,8
231,684862719,0
232,684862719,0
233,684862719,8
234,684862719,7
235,684862719,4
236,684862719,0
237,684862719,0
238,684862719,0
239,684862719,7
240,684862719,7
241,684862719,0
242,684862719,0
243,684862719,0
244,684862719,0
245,684862719,0
246,684862719,8
247,684862719,9
248,684862719,0
249,684862719,0
250,684862719,8
228,684862743,9
229,684862743,0
230,684862743,0
228,684862875,0
228,684862883,0
228,684862921,0
229,684862921,0
230,684862921,0
228,684862956,0
228,684862980,0
228,684863014,0
228,684863057,0
228,684863162,10
228,684863170,9
229,684863170,0
228,684863189,0
228,684863197,8
228,684863308,0
228,684863324,9
229,684863324,8
228,684863340,10
228,684863448,8
229,684863448,10
228,684863472,0
229,684863472,0
230,684863472,8
231,684863472,8
232,684863472,0
233,684863472,0
234,684863472,0
235,684863472,7
236,684863472,0
237,684863472,0
238,684863472,0
239,684863472,6
240,684863472,6
241,684863472,0
242,684863472,6
228,684863553,9
229,684863553,0
228,684863561,0
229,684863561,0
228,684863588,0
229,684863588,0
230,684863588,0
231,684863588,8
228,684863871,8
229,684863871,0
230,684863871,0
231,684863871,0
232,684863871,8
233,684863871,8
228,684864185,0
229,684864185,0
228,684864223,0
229,684864223,7
228,684864304,10
229,684864304,2
230,684864304,0
228,684864320,0
229,684864320,0
230,684864320,0
231,684864320,10
232,684864320,0
233,684864320,0
228,684864339,5
228,684864363,0
229,684864363,0
228,684864401,0
229,684864401,0
228,684864452,5
228,684864487,5
228,684864495,8
228,684864517,0
228,684864703,8
228,684864711,0
229,684864711,0
228,684864843,0
229,684864843,0
230,684864843,10
231,684864843,7
232,684864843,0
233,684864843,0
234,684864843,0
235,684864843,8
236,684864843,7
237,684864843,8
238,684864843,0
239,684864843,0
228,684864878,8
229,684864878,0
228,684864886,6
228,684864975,0
228,684864983,0
228,684865009,0
229,684865009,0
228,684865114,0
229,684865114,8
230,684865114,0
231,684865114,0
232,684865114,7
228,684865130,0
228,684865181,0
229,684865181,10
228,684865211,7
228,684865238,0
228,684865254,0
228,684865343,8
228,684865386,7
229,684865386,0
230,684865386,7
228,684865416,0
228,684865459,10
229,684865459,10
230,684865459,8
231,684865459,10
232,684865459,8
233,684865459,7
228,684865475,0
228,684865491,0
228,684865513,8
229,684865513,8
228,684865629,5
228,684865637,0
228,684865718,0
228,684865726,5
228,684865734,0
228,684865742,0
229,684865742,0
230,684865742,0
231,684865742,0
232,684865742,8
233,684865742,8
234,684865742,0
235,684865742,8
236,684865742,0
237,684865742,0
238,684865742,10
239,684865742,0
240,684865742,0
241,684865742,0
242,684865742,0
243,684865742,0
244,684865742,0
245,684865742,10
246,684865742,8
247,684865742,9
248,684865742,0
249,684865742,10
250,684865742,7
251,684865742,0
252,684865742,0
253,684865742,5
254,684865742,4
255,684865742,7
228,684865777,8
228,684865785,0
228,684865866,8
228,684865998,9
228,684866005,1
229,684866005,0
230,684866005,5
231,684866005,8
228,684866048,0
229,684866048,10
230,684866048,10
231,684866048,0
228,684866056,0
228,684866072,0
228,684866102,8
229,684866102,0
228,684866161,7
228,684866269,10
228,684867184,0
228,684867192,0
228,684867230,0
228,684867303,4
228,684867400,0
229,684867400,0
228,684867419,9
228,684867427,0
229,684867427,0
228,684867486,0
229,684867486,0
230,684867486,4
231,684867486,0
232,684867486,10
228,684867532,0
229,684867532,5
230,684867532,10
231,684867532,0
228,684867583,0
229,684867583,8
230,684867583,0
228,684867621,8
229,684867621,8
230,684867621,4
231,684867621,0
232,684867621,0
233,684867621,0
234,684867621,0
235,684867621,3
236,684867621,7
237,684867621,0
238,684867621,5
239,684867621,7
240,684867621,0
241,684867621,6
242,684867621,0
243,684867621,10
244,684867621,0
245,684867621,0
246,684867621,9
247,684867621,7
248,684867621,8
249,684867621,3
250,684867621,0
251,684867621,8
252,684867621,6
253,684867621,0
254,684867621,4
255,684867621,0
256,684867621,7
257,684867621,0
258,684867621,7
259,684867621,9
260,684867621,0
261,684867621,0
262,684867621,0
263,684867621,9
264,684867621,0
265,684867621,8
266,684867621,0
228,684867672,7
229,684867672,10
230,684867672,0
231,684867672,0
228,684867745,0
228,684867818,0
229,684867818,0
230,684867818,0
231,684867818,0
232,684867818,7
233,684867818,0
228,684867826,0
228,684867974,0
229,684867974,0
230,684867974,0
231,684867974,0
232,684867974,8
233,684867974,9
234,684867974,0
235,684867974,7
236,684867974,0
237,684867974,9
238,684867974,0
239,684867974,0
228,684867982,6
228,684868008,0
228,684868091,0
229,684868091,0
230,684868091,0
231,684868091,0
228,684868113,10
228,684868180,6
229,684868180,0
228,684868199,4
229,684868199,0
